ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
1.68,21.62788252187755,0.82,3.53,2.513011,0.415258,27.49,51.14,5469.08,36.33,6422.56,21.97,21.5,22.8,21.6,33.26,32.9274,0.854415,31.5,98.68,71.552868,287.3,110.2,80.7,389.6,2600.0,2600.0,3.367,853.250244,773.104004,1410.0,13.11,1.62,1.07,83.79,0.41,0.05,7.34,779.4689020000001,-1.115978375,0.45
1.72,21.62788252187755,0.69,3.38,2.526799,0.410693,27.49,51.14,5469.08,36.33,6422.56,21.97,21.3,20.7,23.5,40.01,40.01,0.93933,35.6,108.33,78.550083,286.3,107.2,80.0,393.0,3100.0,3100.0,2.716,894.958618,755.035522,1410.0,13.11,1.62,1.07,83.79,0.41,0.05,7.34,731.846558,-3.418296,0.45
1.72,21.62788252187755,0.69,3.38,2.526799,0.410693,27.49,51.14,5469.08,36.33,6422.56,21.97,19.3,26.299999999999997,25.0,33.71,33.3729,0.941085,39.5,105.66,76.614066,318.5,112.2,84.6,404.5,3200.0,3200.0,2.732,904.749329,760.349121,1430.0,13.28,1.81,1.1,83.43,0.38,0.05,7.34,730.982178,-2.986132,0.45
1.72,21.62788252187755,0.69,3.38,2.526799,0.410693,27.49,51.14,5469.08,36.33,6422.56,21.97,16.500000000000004,21.7,22.0,34.56,34.56,0.94041,39.7,108.14,78.412314,437.1,166.9,100.8,475.1,3800.0,3800.0,2.76,888.693237,724.508301,1430.0,13.28,1.81,1.1,83.43,0.38,0.05,7.34,719.186401,-2.927404,0.45
1.72,21.62788252187755,0.69,3.38,2.526799,0.410693,27.49,51.14,5469.08,36.33,6422.56,21.97,21.9,22.0,22.5,30.8,30.8,0.934875,44.9,108.8,78.89088,454.7,178.7,102.8,485.8,4100.0,4100.0,2.764,870.026733,701.579529,1430.0,13.28,1.81,1.1,83.43,0.38,0.05,7.58,695.314514,-3.003053,0.45
1.72,21.62788252187755,0.69,3.38,2.526799,0.410693,27.49,51.14,5469.08,36.33,6422.56,21.97,23.1,21.0,19.1,34.77,34.77,0.93609,46.6,109.91,79.695741,467.4,187.7,103.8,504.7,4500.0,4500.0,2.612,886.740723,663.235901,1430.0,13.28,1.81,1.1,83.43,0.38,0.05,7.58,697.79071,-1.549497,0.45
1.66,19.03,0.86,2.47,2.361905,0.4399,25.12,51.14,5469.08,36.33,6422.56,21.07,17.0,22.8,22.1,32.82,32.82,0.605205,45.0,64.16875,49.68274637499999,236.0,104.7,69.8,386.7,2600.0,2600.0,3.061,823.8464497500001,654.8092039999999,1379.0,13.44,1.72,1.0,83.42,0.42,0.05,7.62,731.366394,-1.115978375,0.45
1.66,19.03,0.86,2.47,2.361905,0.4399,25.12,51.14,5469.08,36.33,6422.56,20.55,19.3,22.7,19.9,23.4,23.166,0.69903,42.6,73.64,55.141632,472.9,173.9,102.9,500.1,3400.0,3400.0,3.371,831.188599,685.35437,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,7.62,714.209656,-1.521163,0.45
1.66,19.03,0.86,2.47,2.361905,0.4399,24.22,51.14,5469.08,36.33,6422.56,20.55,19.9,18.7,20.4,23.050000000000004,22.522500000000008,0.85455,51.2,83.32,63.139896,569.4,219.6,111.5,538.1,3900.0,3900.0,3.963,861.420593,758.140442,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,7.62,718.133118,-1.893742,0.45
1.68,17.82,0.93,2.31,2.283688,0.45508,24.22,51.14,5469.08,36.33,6422.56,20.045,20.2,18.7,19.6,23.050000000000004,22.522500000000008,0.85617,52.1,100.4,76.08312,554.5,167.5,112.0,497.4,4100.0,4100.0,4.051,872.608765,791.204773,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,7.62,705.896545,-2.288877,0.45
1.68,17.82,0.93,2.31,2.283688,0.45508,24.22,51.14,5469.08,36.33,6422.56,20.045,19.0,22.8,19.7,23.050000000000004,22.522500000000008,0.919215,43.2,104.85,79.45533,492.3,170.0,104.6,482.1,4100.0,4100.0,0.891,890.718201,798.768066,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.8,705.514771,-2.678822,0.45
1.68,17.82,0.93,2.31,2.283688,0.45508,24.22,51.14,5469.08,36.33,6422.56,21.07,23.0,18.2,21.2,23.050000000000004,22.522500000000008,0.921105,43.1,106.95,81.04671,424.2,138.2,96.3,420.9,4200.0,4200.0,2.035,901.395447,815.107178,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.8,562.824707,-4.37756,0.0
1.68,17.82,0.93,2.31,2.283688,0.45508,25.82,51.14,5469.08,37.09,6473.37,21.07,26.0,20.6,21.7,31.29,30.9771,0.98685,38.5,103.25,76.59085,375.3,122.6,91.6,411.8,3800.0,3800.0,1.864,884.458252,761.998657,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.8,663.433289,-5.3877753749999995,0.0
1.61,19.43,0.93,2.58,2.461794,0.424137,25.82,51.14,5469.08,37.09,6473.37,21.07,20.3,20.6,20.2,29.26,28.9674,0.98901,37.3,108.5,80.4853,368.0,143.3,90.2,442.9,4000.0,4000.0,1.845,868.867615,817.084778,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.8,660.782288,-5.3877753749999995,0.0
1.61,19.43,0.93,2.58,2.461794,0.424137,25.82,51.14,5469.08,37.09,6473.37,21.97,21.4,18.3,20.7,35.69,35.69,0.988335,33.4,110.51,81.976318,365.3,134.9,88.2,422.9,3500.0,3500.0,1.858,840.292542,797.371094,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.8,734.248718,-1.115978375,0.0
1.61,19.43,0.93,2.58,2.461794,0.424137,25.82,51.14,5469.08,37.09,6473.37,21.97,20.5,21.3,20.5,33.48,33.48,0.994275,38.2,110.42,81.909556,390.5,140.3,91.7,439.6,3700.0,3700.0,1.869,868.509949,759.603333,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.91,741.944763,-3.447859,0.0
1.61,19.43,0.93,2.58,2.461794,0.424137,22.8,51.14,5469.08,37.09,6473.37,21.97,21.2,20.6,21.7,36.37,36.37,0.97065,40.1,110.66,85.42952,422.5,148.9,96.2,456.3,4200.0,4200.0,1.866,884.022766,744.223938,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.91,721.868713,-3.404314,0.0
1.68,17.52,0.84,2.32,2.163435,0.477593,22.8,51.14,5469.08,37.09,6473.37,21.97,20.3,20.1,19.5,38.96,38.96,0.96957,42.3,112.6,86.9272,412.1,148.5,95.2,454.6,4200.0,4200.0,1.741,881.434692,751.536255,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.91,692.078613,-1.115978375,0.0
1.68,17.52,0.84,2.32,2.163435,0.477593,22.8,51.14,5469.08,37.09,6473.37,21.97,23.4,23.6,21.6,34.98,34.98,0.967545,45.4,110.98,85.67656,410.0,145.2,95.3,452.8,4400.0,4400.0,1.738,923.687317,739.133057,1394.0,13.6,1.64,0.91,83.4,0.45,0.04,8.91,645.834106,-3.878678,0.0
1.68,17.52,0.84,2.32,2.163435,0.477593,22.8,51.14,5469.08,37.09,6473.37,21.97,22.7,26.299999999999997,22.0,34.16,34.16,0.991575,45.3,111.26,85.89272,420.4,152.2,95.7,449.1,4500.0,4500.0,1.748,907.891785,781.370972,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.5,622.69165,-3.402039,0.0
1.68,17.52,0.84,2.32,2.163435,0.477593,23.8,51.14,5469.08,37.09,6473.37,21.97,23.0,21.3,19.5,33.98,33.98,0.958365,45.5,111.02,84.59724,490.8,154.2,103.8,451.4,4600.0,4600.0,1.87,922.318054,743.622498,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.5,616.936646,-2.499535,0.0
1.78,17.85,0.74,2.22,2.117814,0.48639,23.8,51.14,5469.08,37.09,6473.37,21.97,19.2,20.9,20.1,36.04,36.04,0.95391,44.6,110.11,83.90382,490.2,154.4,103.6,454.0,4500.0,4500.0,1.881,927.322388,756.789856,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.5,639.406372,-3.120286,0.0
1.78,17.85,0.74,2.22,2.117814,0.48639,23.8,51.14,5469.08,37.09,6473.37,21.97,23.0,22.3,21.4,35.59,35.59,0.958095,44.9,109.86,83.71332,488.2,148.4,104.3,448.9,4600.0,4600.0,1.887,923.849854,770.328674,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.5,654.346619,-2.716861,0.0
1.59,15.84,0.85,2.15,2.063879625,0.538584,23.8,51.14,5469.08,37.09,6473.37,21.97,23.0,22.9,24.3,38.8,38.8,0.961065,40.1,110.83,84.45246,367.5,90.2,89.7,375.8,4400.0,4400.0,1.879,941.169861,766.836487,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.5,684.095032,-2.428158,0.0
1.59,15.84,0.85,2.15,2.063879625,0.538584,22.32,51.14,5469.08,37.09,6473.37,21.97,22.7,23.5,22.5,36.4,36.036,0.962955,44.9,110.73,86.015064,398.7,105.8,94.1,384.4,4100.0,4100.0,1.876,936.519836,757.552307,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.49,735.306091,-2.497756,0.0
1.59,15.84,0.85,2.15,2.063879625,0.538584,22.32,51.14,5469.08,37.09,6473.37,21.97,19.6,21.3,20.7,35.97,35.97,0.95904,44.5,110.63,85.937384,412.8,120.2,95.9,398.2,4400.0,4400.0,1.89,944.490723,783.288635,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.49,731.558472,-2.809634,0.0
1.59,15.84,0.85,2.15,2.063879625,0.538584,22.32,51.14,5469.08,37.09,6473.37,21.97,22.5,22.8,21.1,32.8,32.8,0.5547656250000002,56.7,64.16875,49.68274637499999,50.6,45.2,53.49999999999999,266.9,2100.0,2100.0,1.541,823.8464497500001,654.8092039999999,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.49,682.101563,-3.357503,0.45
1.62,20.56,1.05,3.11,2.549365,0.413001,22.84,51.14,5469.08,37.09,6473.37,21.97,23.9,24.0,24.5,35.93,35.5707,0.5547656250000002,37.6,64.16875,49.68274637499999,116.7,36.2,53.49999999999999,256.0125,1850.0,2100.0,1.672,823.8464497500001,686.241455,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.49,698.26709,-2.199718,0.45
1.62,20.56,1.05,3.11,2.549365,0.413001,22.84,51.14,5469.08,37.09,6473.37,21.97,26.099999999999998,23.5,22.8,37.9,37.9,0.778275,33.2,66.8,51.54288,234.8,189.7,70.3,463.1,2600.0,2600.0,1.061,859.177185,705.203979,1394.0,13.6,1.64,0.91,83.4,0.45,0.05,9.49,729.157837,-2.432491,0.45
1.62,20.56,1.05,3.11,2.549365,0.413001,22.84,51.14,5469.08,37.09,6473.37,21.97,22.3,23.1,25.1,32.0,31.68,0.93447,33.8,103.79,80.084364,330.5,159.0,84.3,465.2,3300.0,3300.0,1.883,925.672058,737.461548,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.89,745.027161,-2.678067,0.45
1.62,20.56,1.05,3.11,2.549365,0.413001,22.16,51.14,5469.08,37.09,6473.37,21.97,20.7,21.7,23.3,36.2,36.2,0.941625,34.9,111.97,87.157448,341.1,158.8,86.1,465.8,3600.0,3600.0,1.867,922.510742,685.370667,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.89,716.984436,-3.567701,0.45
1.67,19.64,0.87,2.79,2.520188,0.413389,22.16,51.14,5469.08,37.09,6473.37,21.97,23.7,23.4,24.0,35.0,34.65,0.93582,42.7,110.82,86.262288,432.0,176.0,97.7,484.3,3900.0,3900.0,2.008,922.295898,654.8092039999999,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.89,714.305359,-3.438066,0.45
1.67,19.64,0.87,2.79,2.520188,0.413389,22.16,51.14,5469.08,37.09,6473.37,21.97,21.4,22.0,23.9,35.6,35.6,0.94257,44.7,107.96,84.036064,481.9,182.6,102.6,488.6,4500.0,4500.0,1.994,978.553589,687.622986,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.89,700.649841,-2.931592,0.45
1.67,19.64,0.87,2.79,2.520188,0.413389,22.16,51.14,5469.08,37.09,6473.37,21.97,20.0,22.1,21.2,27.84,27.84,0.94203,47.1,108.03,84.090552,513.9,198.8,108.2,507.2,4900.0,4900.0,1.977,1009.443481,705.564941,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.47,688.274963,-3.318678,0.45
1.67,19.64,0.87,2.79,2.520188,0.413389,21.65,51.14,5469.08,37.09,6473.37,21.07,21.5,19.4,20.6,30.56,30.56,0.941355,51.0,108.95,85.362325,518.7,197.9,108.6,508.8,4800.0,4800.0,2.039,1039.384399,758.822144,1392.0,14.03,1.68,1.06,82.72,0.51,0.05,9.47,680.868042,-3.510961,0.45
1.64,17.86,0.71,2.44,2.34068,0.44087,24.26,38.3,5895.08,37.2,6481.82,21.97,22.5,23.3,21.3,34.07,34.07,0.5547656250000002,53.5,64.16875,49.68274637499999,48.12499999999994,81.3,53.49999999999999,349.3,1850.0,2100.0,2.883,823.8464497500001,654.8092039999999,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,8.69,669.87384,-4.059525,0.0
1.64,17.86,0.71,2.44,2.34068,0.44087,24.26,38.3,5895.08,37.2,6481.82,21.97,21.0,23.3,19.6,32.13,32.13,0.60669,50.3,64.16875,49.68274637499999,376.1,115.1,92.5,417.9,3000.0,3000.0,3.084,842.547913,654.8092039999999,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,8.69,646.68512,-3.695291,0.0
1.64,17.86,0.71,2.44,2.34068,0.44087,24.26,38.3,5895.08,37.2,6481.82,21.07,16.500000000000004,17.0,21.9,29.3,29.3,0.70902,50.9,72.71,55.070554,450.1,127.2,101.7,445.1,3300.0,3300.0,3.552,904.779724,700.460815,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.16,643.376038,-4.180001,0.29
1.64,17.86,0.71,2.44,2.34068,0.44087,21.26,38.3,5895.08,37.2,6481.82,21.07,22.4,21.8,21.7,31.73,31.4127,0.847665,45.2,91.64,72.157336,460.1,142.2,100.7,437.3,3900.0,3900.0,4.286,1012.614441,798.719666,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.16,632.415527,-4.284069,0.29
1.66,17.84,0.7,2.64,2.345006,0.440265,21.26,38.3,5895.08,37.2,6481.82,21.07,20.7,20.5,21.3,31.64,31.64,0.840105,44.7,99.95,78.70063,465.7,127.8,101.8,438.1,4000.0,4000.0,4.173,1026.546875,822.560364,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.16,655.860596,-3.577393,0.29
1.66,17.84,0.7,2.64,2.345006,0.440265,21.26,38.3,5895.08,37.2,6481.82,21.07,19.8,20.6,19.5,29.95,29.6505,0.925155,37.6,101.6,79.99984,369.6,114.4,91.5,397.5,3800.0,3800.0,4.746,1011.021179,803.116882,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.16,662.675842,-4.310952,0.29
1.66,17.84,0.7,2.64,2.345006,0.440265,21.26,38.3,5895.08,37.2,6481.82,21.07,19.2,20.7,19.7,29.75,29.4525,0.92826,41.5,110.25,86.81085,393.5,128.6,94.2,414.9,3900.0,3900.0,4.746,989.682983,755.49231,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,684.854736,-3.552806,0.0
1.66,17.84,0.7,2.64,2.345006,0.440265,19.9,38.3,5895.08,37.2,6481.82,21.97,21.6,21.8,22.8,32.19,31.8681,0.9693,42.4,112.56,90.16056,406.5,154.6,96.5,453.7,4100.0,4100.0,4.741,1005.154114,800.77771,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,677.455383,-4.09086,0.0
1.64,15.9,0.98,1.95,2.210234,0.470055,19.9,38.3,5895.08,37.2,6481.82,21.97,22.1,22.5,24.0,34.6,34.6,0.972135,45.1,110.12,88.20612,431.1,170.6,99.6,479.5,4200.0,4200.0,3.632,988.219543,750.314819,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,672.147827,-3.742905,0.0
1.64,15.9,0.98,1.95,2.210234,0.470055,19.9,38.3,5895.08,37.2,6481.82,21.97,21.9,22.4,21.3,34.48,34.48,0.967815,46.3,110.46,88.47846,470.9,187.0,104.1,496.6,4600.0,4600.0,3.645,958.63855,789.368042,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,674.422241,-3.377286,0.0
1.64,15.9,0.98,1.95,2.210234,0.470055,19.9,38.3,5895.08,37.2,6481.82,21.97,22.4,22.3,21.6,37.3,36.927,0.96444,47.9,110.33,88.37433,505.4,183.1,108.1,500.5,4700.0,4700.0,3.632,960.459656,786.322876,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,666.0849,-4.237458,0.0
1.64,15.9,0.98,1.95,2.210234,0.470055,23.14,38.3,5895.08,37.2,6481.82,21.97,20.1,20.4,17.6,36.14,36.14,0.955665,43.5,110.15,84.66129,501.2,185.8,107.6,503.8,4800.0,4800.0,3.645,964.661743,789.680542,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,653.684326,-3.913023,0.0
1.48,16.63,0.77,2.75,2.449937,0.4224,23.14,38.3,5895.08,37.2,6481.82,21.97,21.5,23.0,20.9,36.07,36.07,0.963765,43.7,109.63,84.261618,516.5,197.0,107.5,508.0,4800.0,4800.0,3.627,980.156494,796.297119,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,656.996216,-3.709367,0.0
1.48,16.63,0.77,2.75,2.449937,0.4224,23.14,38.3,5895.08,37.2,6481.82,21.97,21.7,23.2,22.4,38.36,38.36,0.9558,43.8,109.42,84.100212,528.7,196.6,110.0,514.8,4800.0,4800.0,3.645,983.186462,798.659546,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,661.918396,-3.2185,0.0
1.48,16.63,0.77,2.75,2.449937,0.4224,23.14,38.3,5895.08,37.2,6481.82,21.97,20.2,19.3,16.25,31.71,31.71,0.960795,45.6,109.85,84.43071,453.6,158.5,102.4,458.7,4800.0,4800.0,3.64,957.102539,755.517456,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,649.994995,-3.975567,0.0
1.48,16.63,0.77,2.75,2.449937,0.4224,24.13,38.3,5895.08,37.2,6481.82,21.97,20.7,22.2,22.7,37.58,37.58,0.95958,45.7,109.74,83.259738,457.7,181.8,102.1,466.6,4500.0,4500.0,3.384,960.723816,737.917297,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,656.239075,-3.572107,0.0
1.5,15.8,0.39,1.33,2.3639,0.434405,24.13,38.3,5895.08,37.2,6481.82,21.97,21.5,22.6,24.0,35.0,35.0,0.961335,46.9,106.46,80.771202,513.2,158.9,106.9,478.0,4600.0,4600.0,3.38,961.526428,732.154968,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.71,696.076294,-3.76287,0.0
1.5,15.8,0.39,1.33,2.3639,0.434405,24.13,38.3,5895.08,37.2,6481.82,21.97,22.0,22.6,20.7,34.44,34.44,0.96147,47.8,108.97,82.675539,677.7,174.6,118.7,485.3,4700.0,4700.0,3.383,957.2948,756.810669,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,9.54,700.07782,-4.599534,0.0
1.5,15.8,0.39,1.33,2.3639,0.434405,24.13,38.3,5895.08,37.2,6481.82,21.97,21.8,24.4,25.2,36.57,36.57,0.958635,49.2,109.07,82.751409,681.2,183.9,122.5,496.4,4800.0,4800.0,3.373,989.122253,768.530457,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,9.54,674.422241,-3.621148,0.0
1.5,15.8,0.39,1.33,2.3639,0.434405,23.6,38.3,5895.08,37.2,6481.82,21.97,23.1,22.2,20.8,35.34,35.34,0.95796,49.2,109.14,83.38296,695.5,173.7,125.3,486.9,4900.0,4900.0,3.379,999.471863,778.36615,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,9.54,646.590515,-3.225877,0.0
1.51,15.96,0.37,1.42,2.445986,0.419542,23.6,38.3,5895.08,37.2,6481.82,21.97,21.0,22.1,21.8,37.44,37.44,0.958365,49.2,106.85,81.6334,695.8,172.5,125.7,486.5,4900.0,4900.0,1.541,1015.073853,780.933289,1395.0,14.48,1.5,0.88,82.57,0.57,0.05,9.54,647.157837,-2.265509,0.0
1.51,15.96,0.37,1.42,2.445986,0.419542,23.6,38.3,5895.08,37.2,6481.82,21.97,22.3,22.6,22.6,34.91,34.91,0.96336,48.3,102.87,78.59268,688.5,174.6,125.5,486.4,4800.0,4800.0,3.382,1013.024475,774.179443,1395.0,14.48,1.5,0.88,82.57,0.57,0.04,7.26,650.5625,-3.910158,0.0
1.51,15.96,0.37,1.42,2.445986,0.419542,23.6,38.3,5895.08,37.2,6481.82,21.97,22.4,22.9,17.0,35.17,35.17,0.956205,44.1,109.18,83.41352,692.6,173.2,125.6,488.3,4600.0,4600.0,3.208,983.972412,772.272888,1395.0,14.48,1.5,0.88,82.57,0.57,0.04,7.26,642.430786,-2.982371,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.44,38.3,5895.08,37.2,6481.82,21.97,22.2,21.9,22.0,36.68,36.68,0.95661,44.8,106.24,81.337344,695.9,181.7,125.8,496.4,4300.0,4300.0,3.359,977.416016,767.434387,1395.0,14.48,1.5,0.88,82.57,0.57,0.04,7.26,635.9104,-4.233825,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.44,38.3,5895.08,37.31,6477.7,21.97,21.7,21.1,16.25,35.39,35.39,0.953505,44.9,108.34,82.945104,695.8,178.3,125.8,492.8,4400.0,4400.0,3.345,977.271729,775.42865,1395.0,14.48,1.5,0.88,82.57,0.57,0.04,7.26,640.729431,-3.65746,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.44,38.3,5895.08,37.31,6477.7,21.97,20.7,21.5,21.4,37.9,37.9,0.958635,44.6,109.06,83.496336,689.5,167.6,125.5,486.7,4500.0,4500.0,3.351,968.293396,776.012329,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.08,636.666199,-5.023197,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.44,38.3,5895.08,37.31,6477.7,21.97,17.4,22.0,21.1,34.9,34.9,0.961065,45.6,109.21,83.611176,691.2,185.8,125.5,500.7,4500.0,4500.0,3.404,977.388306,760.279907,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.08,634.965759,-3.968349,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.91,38.3,5895.08,37.31,6477.7,21.97,22.5,21.7,21.4,37.6,37.6,0.96282,46.5,110.31,83.934879,639.6,193.2,121.0,507.9,4600.0,4600.0,3.392,993.590759,762.22406,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.08,634.021118,-4.015342,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.91,38.3,5895.08,37.31,6477.7,21.97,21.3,19.7,21.5,35.97,35.97,0.959985,46.5,110.18,83.835962,625.6,190.4,120.1,509.3,4600.0,4600.0,3.396,1006.957092,766.78302,1395.0,14.48,1.5,0.88,82.57,0.57,0.06,9.08,646.495972,-3.731168,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.91,38.3,5895.08,37.31,6477.7,21.97,22.2,23.9,21.5,35.5,35.5,0.955935,46.4,109.11,83.021799,642.3,181.0,120.3,508.0,4600.0,4600.0,3.385,994.232178,786.005981,1399.0,14.44,1.48,0.92,82.64,0.52,0.06,9.08,654.819763,-3.95655,0.45
1.51,15.96,0.37,1.42,2.445986,0.419542,23.91,38.3,5895.08,37.31,6477.7,21.97,20.5,21.0,21.0,36.77,36.77,0.9612,46.8,109.66,83.440294,592.4,186.8,116.1,508.0,4800.0,4800.0,3.356,1012.961731,770.59552,1399.0,14.44,1.48,0.92,82.64,0.52,0.06,9.02,667.600342,-1.576595,0.0
1.51,15.96,0.37,1.42,2.445986,0.419542,24.37,38.3,5895.08,37.31,6477.7,21.97,21.6,24.8,22.4,33.09,33.09,0.922995,46.3,107.13,81.022419,577.6,199.7,115.9,510.9,4800.0,4800.0,4.169,1030.258423,799.589355,1399.0,14.44,1.48,0.92,82.64,0.52,0.06,9.02,690.937134,-2.2845,0.0
1.62,17.25,0.38,1.35,2.218722,0.461721,24.37,38.3,5895.08,37.31,6477.7,21.97,21.8,21.9,20.1,36.5,36.5,0.916515,42.2,109.28,82.648464,436.7,126.0,100.1,430.4,4700.0,4700.0,4.158,1021.041992,793.463257,1399.0,14.44,1.48,0.92,82.64,0.52,0.06,9.02,628.543884,-2.4707,0.0
1.62,17.25,0.38,1.35,2.218722,0.461721,24.37,38.3,5895.08,37.31,6477.7,21.97,20.4,23.5,21.3,35.89,35.89,0.91557,43.2,108.78,82.270314,470.0,153.1,103.7,456.7,4500.0,4500.0,4.178,984.506958,765.78894,1399.0,14.44,1.48,0.92,82.64,0.52,0.05,9.03,679.541199,-2.862085,0.0
1.62,17.25,0.38,1.35,2.218722,0.461721,24.37,38.3,5895.08,37.31,6477.7,21.97,21.7,20.5,21.1,37.1,37.1,0.915435,44.4,109.63,82.913169,467.4,152.7,103.7,461.6,4600.0,4600.0,4.162,993.332825,735.179504,1399.0,14.44,1.48,0.92,82.64,0.52,0.05,9.03,666.463745,-3.247939,0.0
1.62,17.25,0.38,1.35,2.218722,0.461721,25.89,38.3,5895.08,37.31,6477.7,21.97,23.6,21.1,21.7,34.47,34.47,0.916785,45.1,109.14,80.883654,480.0,152.2,103.8,453.7,4700.0,4700.0,4.165,991.518982,736.422729,1399.0,14.44,1.48,0.92,82.64,0.52,0.05,9.03,636.28833,-3.659194,0.0
1.52,15.37,0.36,1.25,2.268338,0.451377,25.89,38.3,5895.08,37.31,6477.7,21.97,19.9,16.700000000000003,20.9,36.72,36.72,0.91854,44.7,109.36,81.046696,591.9,189.8,116.4,502.2,4700.0,4700.0,4.172,993.650513,744.530823,1399.0,14.44,1.48,0.92,82.64,0.52,0.05,9.03,632.509949,-3.949678,0.0
1.52,15.37,0.36,1.25,2.268338,0.451377,25.89,38.3,5895.08,37.31,6477.7,21.97,19.1,21.5,21.9,35.76,35.4024,0.92286,43.7,108.23,80.209253,517.1,169.9,108.3,479.2,4700.0,4700.0,4.159,993.967041,756.783508,1399.0,14.44,1.48,0.92,82.64,0.52,0.05,9.03,622.69165,-3.896041,0.0
1.52,15.37,0.36,1.25,2.268338,0.451377,25.89,38.3,5895.08,37.31,6477.7,21.97,22.6,22.2,21.7,38.29,37.9071,0.918945,44.5,108.4,80.33524,534.8,168.7,109.6,481.2,4700.0,4700.0,4.131,989.510071,742.454346,1395.0,14.29,1.66,1.19,82.3,0.56,0.05,8.74,618.162903,-3.65104,0.0
1.52,15.37,0.36,1.25,2.268338,0.451377,24.6,38.3,5895.08,37.31,6477.7,21.97,22.4,19.7,21.9,34.89,34.89,0.92178,47.3,110.46,83.28684,631.2,170.2,119.9,490.5,4700.0,4700.0,4.137,970.400574,739.622131,1395.0,14.29,1.66,1.19,82.3,0.56,0.05,8.74,624.390442,-2.589649,0.0
1.71,19.62,0.73,2.82,2.390425,0.433045,24.6,38.3,5895.08,37.31,6477.7,21.97,21.7,20.8,20.7,34.07,34.07,0.921645,47.1,107.65,81.1681,679.3,178.0,125.3,491.0,4700.0,4700.0,4.137,965.788147,759.317383,1395.0,14.29,1.66,1.19,82.3,0.56,0.05,8.74,645.739502,-3.37254,0.0
